R,P,Y,dR,dP,qx,qy,qz,qw,ddx,ddy,ddz,dx,dy,dz,x,y,z,FR0 q,FR0 dq,FR0 tauEst,FR1 q,FR1 dq,FR1 tauEst,FR2 q,FR2 dq,FR2 tauEst,FL0 q,FL0 dq,FL0 tauEst,FL1 q,FL1 dq,FL1 tauEst,FL2 q,FL2 dq,FL2 tauEst,RR0 q,RR0 dq,RR0 tauEst,RR1 q,RR1 dq,RR1 tauEst,RR2 q,RR2 dq,RR2 tauEst,RL0 q,RL0 dq,RL0 tauEst,RL1 q,RL1 dq,RL1 tauEst,RL2 q,RL2 dq,RL2 tauEst,FR foot force,FL foot force,RR foot force,RL foot force,time
0.0020377286709845066,-0.033762335777282715,-0.8422969579696655,0.0144712645560503,-0.04525913670659065,0.9124965667724609,-0.005971135105937719,-0.01582181267440319,-0.40873464941978455,2.034278154373169,0.3035779893398285,-0.4821162796020513,0.0,0.0,0.0,0.0,0.0,0.0,-0.047747258096933365,-0.047747258096933365,2.0234375,0.7654732465744019,0.7654732465744019,-0.35546875,-1.475908637046814,-1.475908637046814,3.98046875,-0.044755153357982635,-0.044755153357982635,-2.0234375,0.8086691498756409,0.8086691498756409,0.10546875,-1.5565268993377686,-1.5565268993377686,4.62109375,0.05432146042585373,0.05432146042585373,1.45703125,0.8484093546867371,0.8484093546867371,0.28125,-1.7277511358261108,-1.7277511358261108,6.18359375,-0.12912410497665405,-0.12912410497665405,-1.5625,0.8843145966529846,0.8843145966529846,0.0703125,-1.6941215991973877,-1.6941215991973877,6.3984375,77,130,10,11,0.0
0.0019439772004261613,-0.03351978212594986,-0.8422691226005554,-0.0015278367791324854,-0.017732830718159676,0.9125037789344788,-0.005964117590337992,-0.015692071989178658,-0.4087236821651459,0.1854814738035202,-0.06700771301984787,1.0939344787597651,0.04068556308746338,0.0060715597867965695,-0.009642325592041026,0.0012205668926239014,0.0001821467936038971,-0.00028926976776123077,-0.047747258096933365,-0.047747258096933365,2.203125,0.7655575275421143,0.7655575275421143,-0.35546875,-1.4759929180145264,-1.4759929180145264,3.87109375,-0.044713009148836136,-0.044713009148836136,-1.84765625,0.8086691498756409,0.8086691498756409,-0.140625,-1.5566954612731934,-1.5566954612731934,4.8671875,0.05436360463500023,0.05436360463500023,1.5625,0.8484093546867371,0.8484093546867371,0.140625,-1.7276668548583984,-1.7276668548583984,6.00390625,-0.12912410497665405,-0.12912410497665405,-1.2421875,0.8842724561691284,0.8842724561691284,-0.35546875,-1.6939951181411743,-1.6939951181411743,5.93359375,78,130,10,12,0.020008087158203125
0.0019359590951353312,-0.03349677845835686,-0.8424117565155029,0.005057934205979109,-0.040545471012592316,0.9124747514724731,-0.005964193027466536,-0.015679514035582542,-0.40878891944885254,3.744871139526367,0.7360568046569824,0.842729988098144,0.04439519256353378,0.004731405526399612,0.012236363983154279,0.0021455670386552814,0.00026337336152791976,0.0001742444076538079,-0.047789398580789566,-0.047789398580789566,1.84765625,0.7656418085098267,0.7656418085098267,-0.10546875,-1.4762035608291626,-1.4762035608291626,4.015625,-0.044628724455833435,-0.044628724455833435,-2.1328125,0.8089641332626343,0.8089641332626343,-0.0703125,-1.5569905042648315,-1.5569905042648315,4.58203125,0.05436360463500023,0.05436360463500023,1.66796875,0.8484514951705933,0.8484514951705933,0.49609375,-1.7274562120437622,-1.7274562120437622,6.11328125,-0.12916624546051025,-0.12916624546051025,-1.52734375,0.8843567371368408,0.8843567371368408,-0.2109375,-1.6938687562942505,-1.6938687562942505,6.2890625,78,130,10,13,0.04004716873168945
0.0019418393494561315,-0.03357573598623276,-0.8424378037452698,0.0244285948574543,-0.008072014898061752,0.9124688506126404,-0.005977855063974857,-0.015716662630438805,-0.4088004529476166,0.020438358187675476,-0.042909812182188034,0.6318697357177729,0.11929261535406113,0.01945254161953926,0.02909096374511716,0.005280393573641778,0.0007996355548501013,0.0009246096801757799,-0.047789398580789566,-0.047789398580789566,2.2734375,0.7655996680259705,0.7655996680259705,-0.35546875,-1.476330041885376,-1.476330041885376,4.015625,-0.04479729384183884,-0.04479729384183884,-2.05859375,0.8087955713272095,0.8087955713272095,-0.24609375,-1.5571168661117554,-1.5571168661117554,4.83203125,0.05436360463500023,0.05436360463500023,1.52734375,0.8484093546867371,0.8484093546867371,0.10546875,-1.7277090549468994,-1.7277090549468994,5.8984375,-0.12908196449279785,-0.12908196449279785,-1.34765625,0.8842303156852722,0.8842303156852722,-0.42578125,-1.6939951181411743,-1.6939951181411743,5.8984375,77,131,10,12,0.0599970817565918
0.001862255041487515,-0.033547352999448776,-0.842488169670105,0.00887537095695734,-0.052172306925058365,0.9124585390090942,-0.006008756812661886,-0.01568729430437088,-0.4088241457939148,1.2847239971160889,0.006623669061809778,0.5322203063964839,0.11970138251781465,0.0185943453758955,0.04172835845947262,0.007678508895635606,0.001162940499931574,0.001885550796508787,-0.047789398580789566,-0.047789398580789566,2.05859375,0.7656418085098267,0.7656418085098267,0.03515625,-1.4764143228530884,-1.4764143228530884,3.98046875,-0.044670868664979935,-0.044670868664979935,-2.16796875,0.8089219927787781,0.8089219927787781,-0.10546875,-1.5572854280471802,-1.5572854280471802,4.796875,0.05432146042585373,0.05432146042585373,1.703125,0.8483672142028809,0.8483672142028809,0.35546875,-1.727582573890686,-1.727582573890686,6.21875,-0.12916624546051025,-0.12916624546051025,-1.45703125,0.8842724561691284,0.8842724561691284,-0.24609375,-1.6939951181411743,-1.6939951181411743,6.078125,78,130,9,12,0.07999110221862793
0.0018832419300451875,-0.03355209529399872,-0.8423219919204712,0.017711637541651726,0.011326507665216923,0.912492573261261,-0.005998846609145403,-0.01569424569606781,-0.4087480902671814,-0.16002768278121948,-0.2357521504163742,0.3293709182739253,0.14539586246013642,0.018726818757131697,0.052372764587402296,0.010843370944261552,0.0015388016088865699,0.00303945014953613,-0.047747258096933365,-0.047747258096933365,2.16796875,0.7656418085098267,0.7656418085098267,-0.42578125,-1.4764986038208008,-1.4764986038208008,4.015625,-0.04479729384183884,-0.04479729384183884,-2.4140625,0.8087955713272095,0.8087955713272095,-0.35546875,-1.5574119091033936,-1.5574119091033936,4.83203125,0.05436360463500023,0.05436360463500023,1.52734375,0.8482829332351685,0.8482829332351685,0.03515625,-1.7277933359146118,-1.7277933359146118,5.72265625,-0.12908196449279785,-0.12908196449279785,-1.171875,0.8841460347175598,0.8841460347175598,-0.31640625,-1.6940793991088867,-1.6940793991088867,6.18359375,77,130,10,12,0.0999901294708252
0.0018547698855400085,-0.033513061702251434,-0.8423426151275635,0.005133768543601036,-0.038571927696466446,0.9124885201454163,-0.006004021503031254,-0.01567055657505989,-0.4087579548358917,2.0211212635040283,0.18835176527500153,0.48435062408447216,0.14219530880451203,0.014011775748804214,0.0589601829528808,0.01365527158379555,0.0017718866937793793,0.004284527992248531,-0.047747258096933365,-0.047747258096933365,1.98828125,0.7656418085098267,0.7656418085098267,-0.140625,-1.4766671657562256,-1.4766671657562256,4.05078125,-0.044713009148836136,-0.044713009148836136,-2.34375,0.8087955713272095,0.8087955713272095,-0.140625,-1.557453989982605,-1.557453989982605,4.65625,0.05432146042585373,0.05432146042585373,1.66796875,0.848198652267456,0.848198652267456,0.140625,-1.7277090549468994,-1.7277090549468994,5.8984375,-0.12908196449279785,-0.12908196449279785,-1.34765625,0.884188175201416,0.884188175201416,-0.4609375,-1.6940793991088867,-1.6940793991088867,6.04296875,77,131,10,13,0.12001824378967285
0.0019263025606051087,-0.033487625420093536,-0.8423906564712524,0.03534897044301033,-0.02905258536338806,0.9124791026115417,-0.005966562312096357,-0.015673428773880005,-0.4087793827056885,2.844945192337036,-0.04460940137505531,0.0004953765869135651,0.18261773407459259,0.017778811054304244,0.06864719543457025,0.01771185051798821,0.0021651332679204645,0.005754342025756831,-0.047789398580789566,-0.047789398580789566,2.1328125,0.7656418085098267,0.7656418085098267,-0.49609375,-1.476751446723938,-1.476751446723938,3.73046875,-0.04479729384183884,-0.04479729384183884,-1.8828125,0.8086691498756409,0.8086691498756409,-0.24609375,-1.557496190071106,-1.557496190071106,4.8671875,0.05432146042585373,0.05432146042585373,1.421875,0.8481565117835999,0.8481565117835999,0.140625,-1.7278354167938232,-1.7278354167938232,5.7578125,-0.12903982400894165,-0.12903982400894165,-1.4921875,0.883977472782135,0.883977472782135,-0.35546875,-1.6941637992858887,-1.6941637992858887,5.93359375,77,130,10,12,0.14000988006591797
0.0019420295720919967,-0.03354860469698906,-0.8423416614532471,-0.006338618695735931,0.02352958731353283,0.9124887585639954,-0.005971466191112995,-0.01570460945367813,-0.40875667333602905,-2.58182692527771,-0.700448751449585,0.4091629409790034,0.23951663792133332,0.016886623026803136,0.06865710296630852,0.02307117231488228,0.002493943848181516,0.007127583160400384,-0.047789398580789566,-0.047789398580789566,2.23828125,0.7656418085098267,0.7656418085098267,-0.2109375,-1.476751446723938,-1.476751446723938,4.12109375,-0.044839438050985336,-0.044839438050985336,-2.23828125,0.8086691498756409,0.8086691498756409,-0.4609375,-1.5575804710388184,-1.5575804710388184,4.7265625,0.05436360463500023,0.05436360463500023,1.421875,0.8480300903320312,0.8480300903320312,0.140625,-1.7277933359146118,-1.7277933359146118,5.61328125,-0.12908196449279785,-0.12908196449279785,-1.13671875,0.8839353322982788,0.8839353322982788,-0.53125,-1.6941215991973877,-1.6941215991973877,5.828125,77,129,10,13,0.1599900722503662
0.0019203049596399069,-0.033470187336206436,-0.8424285650253296,0.017957765609025955,-0.03775500878691673,0.9124714732170105,-0.0059660314582288265,-0.015664134174585342,-0.4087967872619629,2.4940850734710693,0.04390009120106697,0.5925239944458003,0.18788009941577913,0.0028776479978114364,0.07684036178588859,0.02631240891814232,0.002411407057847828,0.008746222984313956,-0.047747258096933365,-0.047747258096933365,2.30859375,0.7656418085098267,0.7656418085098267,-0.31640625,-1.4768357276916504,-1.4768357276916504,4.0859375,-0.04479729384183884,-0.04479729384183884,-2.2734375,0.8086270093917847,0.8086270093917847,-0.10546875,-1.5575804710388184,-1.5575804710388184,4.796875,0.05432146042585373,0.05432146042585373,1.45703125,0.8479458093643188,0.8479458093643188,0.140625,-1.7279196977615356,-1.7279196977615356,6.00390625,-0.12908196449279785,-0.12908196449279785,-1.20703125,0.8838510513305664,0.8838510513305664,-0.28125,-1.6941637992858887,-1.6941637992858887,6.21875,77,131,10,12,0.17998337745666504
0.0019203049596399069,-0.033470187336206436,-0.8424285650253296,0.017957765609025955,-0.03775500878691673,0.9124714732170105,-0.0059660314582288265,-0.015664134174585342,-0.4087967872619629,2.4940850734710693,0.04390009120106697,0.5925239944458003,0.23776180088520052,0.003755649821832776,0.0886908416748046,0.031566461950540546,0.002495300072524697,0.010638544616699209,-0.047747258096933365,-0.047747258096933365,2.30859375,0.7656418085098267,0.7656418085098267,-0.31640625,-1.4768357276916504,-1.4768357276916504,4.0859375,-0.04479729384183884,-0.04479729384183884,-2.2734375,0.8086270093917847,0.8086270093917847,-0.10546875,-1.5575804710388184,-1.5575804710388184,4.796875,0.05432146042585373,0.05432146042585373,1.45703125,0.8479458093643188,0.8479458093643188,0.140625,-1.7279196977615356,-1.7279196977615356,6.00390625,-0.12908196449279785,-0.12908196449279785,-1.20703125,0.8838510513305664,0.8838510513305664,-0.28125,-1.6941637992858887,-1.6941637992858887,6.21875,77,131,10,12,0.19997572898864746
0.0019203049596399069,-0.033470187336206436,-0.8424285650253296,0.017957765609025955,-0.03775500878691673,0.9124714732170105,-0.0059660314582288265,-0.015664134174585342,-0.4087967872619629,2.4940850734710693,0.04390009120106697,0.5925239944458003,0.2876435023546219,0.004633651645854116,0.1005413215637206,0.0378181490123272,0.002596753123681993,0.012767875846862781,-0.047747258096933365,-0.047747258096933365,2.30859375,0.7656418085098267,0.7656418085098267,-0.31640625,-1.4768357276916504,-1.4768357276916504,4.0859375,-0.04479729384183884,-0.04479729384183884,-2.2734375,0.8086270093917847,0.8086270093917847,-0.10546875,-1.5575804710388184,-1.5575804710388184,4.796875,0.05432146042585373,0.05432146042585373,1.45703125,0.8479458093643188,0.8479458093643188,0.140625,-1.7279196977615356,-1.7279196977615356,6.00390625,-0.12908196449279785,-0.12908196449279785,-1.20703125,0.8838510513305664,0.8838510513305664,-0.28125,-1.6941637992858887,-1.6941637992858887,6.21875,77,131,10,12,0.21998810768127441
0.0019203049596399069,-0.033470187336206436,-0.8424285650253296,0.017957765609025955,-0.03775500878691673,0.9124714732170105,-0.0059660314582288265,-0.015664134174585342,-0.4087967872619629,2.4940850734710693,0.04390009120106697,0.5925239944458003,0.3375252038240433,0.005511653469875455,0.11239180145263661,0.045067470103502275,0.0027157662113197153,0.015134216674804673,-0.047747258096933365,-0.047747258096933365,2.30859375,0.7656418085098267,0.7656418085098267,-0.31640625,-1.4768357276916504,-1.4768357276916504,4.0859375,-0.04479729384183884,-0.04479729384183884,-2.2734375,0.8086270093917847,0.8086270093917847,-0.10546875,-1.5575804710388184,-1.5575804710388184,4.796875,0.05432146042585373,0.05432146042585373,1.45703125,0.8479458093643188,0.8479458093643188,0.140625,-1.7279196977615356,-1.7279196977615356,6.00390625,-0.12908196449279785,-0.12908196449279785,-1.20703125,0.8838510513305664,0.8838510513305664,-0.28125,-1.6941637992858887,-1.6941637992858887,6.21875,77,131,10,12,0.24008822441101074
0.0019203049596399069,-0.033470187336206436,-0.8424285650253296,0.017957765609025955,-0.03775500878691673,0.9124714732170105,-0.0059660314582288265,-0.015664134174585342,-0.4087967872619629,2.4940850734710693,0.04390009120106697,0.5925239944458003,0.38740690529346467,0.006389655293896795,0.12424228134155262,0.05331442522406578,0.0028523393354378647,0.017737567100524886,-0.047747258096933365,-0.047747258096933365,2.30859375,0.7656418085098267,0.7656418085098267,-0.31640625,-1.4768357276916504,-1.4768357276916504,4.0859375,-0.04479729384183884,-0.04479729384183884,-2.2734375,0.8086270093917847,0.8086270093917847,-0.10546875,-1.5575804710388184,-1.5575804710388184,4.796875,0.05432146042585373,0.05432146042585373,1.45703125,0.8479458093643188,0.8479458093643188,0.140625,-1.7279196977615356,-1.7279196977615356,6.00390625,-0.12908196449279785,-0.12908196449279785,-1.20703125,0.8838510513305664,0.8838510513305664,-0.28125,-1.6941637992858887,-1.6941637992858887,6.21875,77,131,10,12,0.26003599166870117
0.0019203049596399069,-0.033470187336206436,-0.8424285650253296,0.017957765609025955,-0.03775500878691673,0.9124714732170105,-0.0059660314582288265,-0.015664134174585342,-0.4087967872619629,2.4940850734710693,0.04390009120106697,0.5925239944458003,0.43728860676288606,0.007267657117918135,0.13609276123046862,0.06255901437401772,0.0030064724960364407,0.02057792712402342,-0.047747258096933365,-0.047747258096933365,2.30859375,0.7656418085098267,0.7656418085098267,-0.31640625,-1.4768357276916504,-1.4768357276916504,4.0859375,-0.04479729384183884,-0.04479729384183884,-2.2734375,0.8086270093917847,0.8086270093917847,-0.10546875,-1.5575804710388184,-1.5575804710388184,4.796875,0.05432146042585373,0.05432146042585373,1.45703125,0.8479458093643188,0.8479458093643188,0.140625,-1.7279196977615356,-1.7279196977615356,6.00390625,-0.12908196449279785,-0.12908196449279785,-1.20703125,0.8838510513305664,0.8838510513305664,-0.28125,-1.6941637992858887,-1.6941637992858887,6.21875,77,131,10,12,0.2799968719482422
0.0018714508041739464,-0.033285122364759445,-0.8426191210746765,0.020695412531495094,-0.04973940923810005,0.9124337434768677,-0.0059519740752875805,-0.01556914858520031,-0.40888482332229614,3.1358280181884766,0.4816880226135254,0.8392786407470698,0.48717030823230745,0.008145658941939474,0.14794324111938462,0.07280123755335807,0.0031781656931154437,0.023655296745300272,-0.047789398580789566,-0.047789398580789566,1.8828125,0.7656839489936829,0.7656839489936829,-0.140625,-1.4769622087478638,-1.4769622087478638,3.9453125,-0.044755153357982635,-0.044755153357982635,-1.703125,0.8088798522949219,0.8088798522949219,0.03515625,-1.5577911138534546,-1.5577911138534546,4.90234375,0.05432146042585373,0.05432146042585373,1.5625,0.8479458093643188,0.8479458093643188,0.35546875,-1.7274982929229736,-1.7274982929229736,6.078125,-0.12912410497665405,-0.12912410497665405,-1.3828125,0.8838510513305664,0.8838510513305664,-0.28125,-1.693953037261963,-1.693953037261963,6.43359375,78,130,10,13,0.2999897003173828
0.0018714508041739464,-0.033285122364759445,-0.8426191210746765,0.020695412531495094,-0.04973940923810005,0.9124337434768677,-0.0059519740752875805,-0.01556914858520031,-0.40888482332229614,3.1358280181884766,0.4816880226135254,0.8392786407470698,0.5498868685960769,0.017779419394209982,0.164728813934326,0.08442614052891731,0.0036300916855223483,0.027117728752136208,-0.047789398580789566,-0.047789398580789566,1.8828125,0.7656839489936829,0.7656839489936829,-0.140625,-1.4769622087478638,-1.4769622087478638,3.9453125,-0.044755153357982635,-0.044755153357982635,-1.703125,0.8088798522949219,0.8088798522949219,0.03515625,-1.5577911138534546,-1.5577911138534546,4.90234375,0.05432146042585373,0.05432146042585373,1.5625,0.8479458093643188,0.8479458093643188,0.35546875,-1.7274982929229736,-1.7274982929229736,6.078125,-0.12912410497665405,-0.12912410497665405,-1.3828125,0.8838510513305664,0.8838510513305664,-0.28125,-1.693953037261963,-1.693953037261963,6.43359375,78,130,10,13,0.342451810836792
0.0018151710974052548,-0.033140040934085846,-0.8426569700241089,0.0006705318228341639,-0.04375169798731804,0.9124269485473633,-0.0059482804499566555,-0.015491342172026634,-0.4089030921459198,3.610468864440918,0.5039427280426025,0.009447517395019034,0.6126034289598464,0.02741317984648049,0.1815143867492674,0.09730537471175194,0.004274692886974663,0.03091587221527097,-0.047831542789936066,-0.047831542789936066,2.05859375,0.7657260894775391,0.7657260894775391,-0.17578125,-1.4770885705947876,-1.4770885705947876,3.87109375,-0.044755153357982635,-0.044755153357982635,-2.16796875,0.8088798522949219,0.8088798522949219,-0.28125,-1.557917594909668,-1.557917594909668,4.76171875,0.05432146042585373,0.05432146042585373,1.45703125,0.8479458093643188,0.8479458093643188,0.2109375,-1.727624773979187,-1.727624773979187,6.18359375,-0.12912410497665405,-0.12912410497665405,-1.45703125,0.8838089108467102,0.8838089108467102,-0.24609375,-1.6940373182296753,-1.6940373182296753,6.1484375,78,130,10,12,0.3424644470214844
0.0018110560486093163,-0.03310823813080788,-0.8425670862197876,0.008127008564770222,0.011582262814044952,0.9124455451965332,-0.005942958872765303,-0.015476258471608162,-0.40886223316192627,-1.7396492958068848,-0.369081050157547,1.1041302108764643,0.6848128062486648,0.037492034407332536,0.18170333709716777,0.11172372460961341,0.005125322120729834,0.03455182846069333,-0.047831542789936066,-0.047831542789936066,2.2734375,0.7656839489936829,0.7656839489936829,-0.28125,-1.4772993326187134,-1.4772993326187134,3.87109375,-0.044755153357982635,-0.044755153357982635,-2.0234375,0.8088798522949219,0.8088798522949219,-0.31640625,-1.5580440759658813,-1.5580440759658813,4.83203125,0.05436360463500023,0.05436360463500023,1.52734375,0.8479458093643188,0.8479458093643188,0.2109375,-1.727624773979187,-1.727624773979187,5.96875,-0.12912410497665405,-0.12912410497665405,-1.27734375,0.8838089108467102,0.8838089108467102,-0.35546875,-1.6939951181411743,-1.6939951181411743,6.2890625,77,130,10,13,0.3869020938873291
0.0018110560486093163,-0.03310823813080788,-0.8425670862197876,0.008127008564770222,0.011582262814044952,0.9124455451965332,-0.005942958872765303,-0.015476258471608162,-0.40886223316192627,-1.7396492958068848,-0.369081050157547,1.1041302108764643,0.6500198203325271,0.030110413404181597,0.20378594131469704,0.12437619115710258,0.005653714178781957,0.038848373329162564,-0.047831542789936066,-0.047831542789936066,2.2734375,0.7656839489936829,0.7656839489936829,-0.28125,-1.4772993326187134,-1.4772993326187134,3.87109375,-0.044755153357982635,-0.044755153357982635,-2.0234375,0.8088798522949219,0.8088798522949219,-0.31640625,-1.5580440759658813,-1.5580440759658813,4.83203125,0.05436360463500023,0.05436360463500023,1.52734375,0.8479458093643188,0.8479458093643188,0.2109375,-1.727624773979187,-1.727624773979187,5.96875,-0.12912410497665405,-0.12912410497665405,-1.27734375,0.8838089108467102,0.8838089108467102,-0.35546875,-1.6939951181411743,-1.6939951181411743,6.2890625,77,130,10,13,0.386918306350708
0.0018110560486093163,-0.03310823813080788,-0.8425670862197876,0.008127008564770222,0.011582262814044952,0.9124455451965332,-0.005942958872765303,-0.015476258471608162,-0.40886223316192627,-1.7396492958068848,-0.369081050157547,1.1041302108764643,0.6152268344163895,0.022728792401030658,0.22586854553222632,0.136332797986269,0.006034473816771061,0.04358657028198239,-0.047831542789936066,-0.047831542789936066,2.2734375,0.7656839489936829,0.7656839489936829,-0.28125,-1.4772993326187134,-1.4772993326187134,3.87109375,-0.044755153357982635,-0.044755153357982635,-2.0234375,0.8088798522949219,0.8088798522949219,-0.31640625,-1.5580440759658813,-1.5580440759658813,4.83203125,0.05436360463500023,0.05436360463500023,1.52734375,0.8479458093643188,0.8479458093643188,0.2109375,-1.727624773979187,-1.727624773979187,5.96875,-0.12912410497665405,-0.12912410497665405,-1.27734375,0.8838089108467102,0.8838089108467102,-0.35546875,-1.6939951181411743,-1.6939951181411743,6.2890625,77,130,10,13,0.43042540550231934
0.0020630634389817715,-0.03302203118801117,-0.842748761177063,0.013759925030171871,-0.008284500800073147,0.912409782409668,-0.005811769049614668,-0.015487920492887497,-0.40894344449043274,-1.627535104751587,-0.47192618250846863,0.0017647171020502839,0.5804338485002518,0.015347171397879718,0.2479511497497556,0.14759354509711264,0.006267601034697146,0.04876641931915279,-0.047915827482938766,-0.047915827482938766,2.09375,0.7657682299613953,0.7657682299613953,-0.2109375,-1.4778050184249878,-1.4778050184249878,4.05078125,-0.044713009148836136,-0.044713009148836136,-2.0234375,0.8089219927787781,0.8089219927787781,0.0,-1.55833899974823,-1.55833899974823,4.65625,0.05432146042585373,0.05432146042585373,1.421875,0.8479036688804626,0.8479036688804626,0.390625,-1.727582573890686,-1.727582573890686,6.18359375,-0.12912410497665405,-0.12912410497665405,-1.6328125,0.8838089108467102,0.8838089108467102,-0.10546875,-1.6940373182296753,-1.6940373182296753,6.1484375,77,130,11,13,0.43044066429138184
0.0020630634389817715,-0.03302203118801117,-0.842748761177063,0.013759925030171871,-0.008284500800073147,0.912409782409668,-0.005811769049614668,-0.015487920492887497,-0.40894344449043274,-1.627535104751587,-0.47192618250846863,0.0017647171020502839,0.5478831464052201,0.005908647747710346,0.2479864440917966,0.15822570100426672,0.006291388753149659,0.05372650114440913,-0.047915827482938766,-0.047915827482938766,2.09375,0.7657682299613953,0.7657682299613953,-0.2109375,-1.4778050184249878,-1.4778050184249878,4.05078125,-0.044713009148836136,-0.044713009148836136,-2.0234375,0.8089219927787781,0.8089219927787781,0.0,-1.55833899974823,-1.55833899974823,4.65625,0.05432146042585373,0.05432146042585373,1.421875,0.8479036688804626,0.8479036688804626,0.390625,-1.727582573890686,-1.727582573890686,6.18359375,-0.12912410497665405,-0.12912410497665405,-1.6328125,0.8838089108467102,0.8838089108467102,-0.10546875,-1.6940373182296753,-1.6940373182296753,6.1484375,77,130,11,13,0.47455334663391113
0.0020630634389817715,-0.03302203118801117,-0.842748761177063,0.013759925030171871,-0.008284500800073147,0.912409782409668,-0.005811769049614668,-0.015487920492887497,-0.40894344449043274,-1.627535104751587,-0.47192618250846863,0.0017647171020502839,0.5153324443101883,-0.003529875902459026,0.2480217384338376,0.16820684286952017,0.006126405998598785,0.058687288856506294,-0.047915827482938766,-0.047915827482938766,2.09375,0.7657682299613953,0.7657682299613953,-0.2109375,-1.4778050184249878,-1.4778050184249878,4.05078125,-0.044713009148836136,-0.044713009148836136,-2.0234375,0.8089219927787781,0.8089219927787781,0.0,-1.55833899974823,-1.55833899974823,4.65625,0.05432146042585373,0.05432146042585373,1.421875,0.8479036688804626,0.8479036688804626,0.390625,-1.727582573890686,-1.727582573890686,6.18359375,-0.12912410497665405,-0.12912410497665405,-1.6328125,0.8838089108467102,0.8838089108467102,-0.10546875,-1.6940373182296753,-1.6940373182296753,6.1484375,77,130,11,13,0.4745762348175049
0.0020630634389817715,-0.03302203118801117,-0.842748761177063,0.013759925030171871,-0.008284500800073147,0.912409782409668,-0.005811769049614668,-0.015487920492887497,-0.40894344449043274,-1.627535104751587,-0.47192618250846863,0.0017647171020502839,0.4827817422151566,-0.012968399552628398,0.2480570327758786,0.177536970692873,0.005772652771044523,0.06364878245544428,-0.047915827482938766,-0.047915827482938766,2.09375,0.7657682299613953,0.7657682299613953,-0.2109375,-1.4778050184249878,-1.4778050184249878,4.05078125,-0.044713009148836136,-0.044713009148836136,-2.0234375,0.8089219927787781,0.8089219927787781,0.0,-1.55833899974823,-1.55833899974823,4.65625,0.05432146042585373,0.05432146042585373,1.421875,0.8479036688804626,0.8479036688804626,0.390625,-1.727582573890686,-1.727582573890686,6.18359375,-0.12912410497665405,-0.12912410497665405,-1.6328125,0.8838089108467102,0.8838089108467102,-0.10546875,-1.6940373182296753,-1.6940373182296753,6.1484375,77,130,11,13,0.5184478759765625
