R,P,Y,dR,dP,qx,qy,qz,qw,ddx,ddy,ddz,FR0 q,FR0 dq,FR0 tauEst,FR1 q,FR1 dq,FR1 tauEst,FR2 q,FR2 dq,FR2 tauEst,FL0 q,FL0 dq,FL0 tauEst,FL1 q,FL1 dq,FL1 tauEst,FL2 q,FL2 dq,FL2 tauEst,RR0 q,RR0 dq,RR0 tauEst,RR1 q,RR1 dq,RR1 tauEst,RR2 q,RR2 dq,RR2 tauEst,RL0 q,RL0 dq,RL0 tauEst,RL1 q,RL1 dq,RL1 tauEst,RL2 q,RL2 dq,RL2 tauEst,FR foot force,FL foot force,RR foot force,RL foot force,time
-0.003999805543571711,0.03662804141640663,-0.35078638792037964,-0.004599441308528185,-0.014439512975513935,0.9844973087310791,0.0012266371631994843,0.018380919471383095,-0.17442962527275085,2.123480796813965,0.3738063871860504,11.041657447814941,-0.03780168294906616,-0.03780168294906616,2.05859375,0.8413294553756714,0.8413294553756714,-2.16796875,-1.557496190071106,-1.557496190071106,4.8671875,0.04934866726398468,0.04934866726398468,-2.55859375,0.8490414619445801,0.8490414619445801,-2.0234375,-1.5769237279891968,-1.5769237279891968,5.8984375,-0.023136138916015625,-0.023136138916015625,1.34765625,0.8059720396995544,0.8059720396995544,-0.17578125,-1.5732152462005615,-1.5732152462005615,5.4375,0.010999143123626709,0.010999143123626709,-0.63671875,0.8095119595527649,0.8095119595527649,-0.6015625,-1.5409764051437378,-1.5409764051437378,4.015625,0,0,0,0,0.0
-0.003959680907428265,0.036608073860406876,-0.350768119096756,0.00422306265681982,-0.00678571593016386,0.9844990372657776,0.0012444781605154276,0.018367599695920944,-0.1744210571050644,0.6866828799247742,0.5636221766471863,12.58838939666748,-0.03780168294906616,-0.03780168294906616,1.98828125,0.8413294553756714,0.8413294553756714,-2.05859375,-1.5575804710388184,-1.5575804710388184,4.83203125,0.04930652305483818,0.04930652305483818,-2.55859375,0.8490414619445801,0.8490414619445801,-2.37890625,-1.5769237279891968,-1.5769237279891968,5.8984375,-0.023178281262516975,-0.023178281262516975,1.2421875,0.8059720396995544,0.8059720396995544,-0.35546875,-1.5732574462890625,-1.5732574462890625,5.7578125,0.010957002639770508,0.010957002639770508,-0.6015625,0.8094698190689087,0.8094698190689087,-0.28125,-1.5410184860229492,-1.5410184860229492,4.05078125,0,0,0,0,0.020059585571289062
-0.003925062250345945,0.03658900782465935,-0.3508048355579376,0.008582777343690395,-0.03204350173473358,0.984495997428894,0.0012601929483935237,0.018355173990130424,-0.17443950474262238,1.6547784805297852,0.5256856083869934,11.698819160461426,-0.03780168294906616,-0.03780168294906616,1.91796875,0.8413294553756714,0.8413294553756714,-2.05859375,-1.5575804710388184,-1.5575804710388184,4.76171875,0.04930652305483818,0.04930652305483818,-2.44921875,0.8490414619445801,0.8490414619445801,-2.48828125,-1.5769237279891968,-1.5769237279891968,5.8984375,-0.023178281262516975,-0.023178281262516975,1.1015625,0.8059720396995544,0.8059720396995544,-0.140625,-1.5732574462890625,-1.5732574462890625,5.7578125,0.010999143123626709,0.010999143123626709,-0.4609375,0.8094698190689087,0.8094698190689087,-0.390625,-1.5409764051437378,-1.5409764051437378,3.6953125,0,0,0,0,0.040007591247558594
-0.003922694828361273,0.036515891551971436,-0.3507818281650543,-0.00526055134832859,-0.031644586473703384,0.9844986200332642,0.0012547679943963885,0.018318990245461464,-0.17442840337753296,1.3283517360687256,0.8176578283309937,12.692985534667969,-0.03780168294906616,-0.03780168294906616,1.8125,0.8413715958595276,0.8413715958595276,-1.77734375,-1.5575382709503174,-1.5575382709503174,4.58203125,0.04930652305483818,0.04930652305483818,-2.5234375,0.8489992618560791,0.8489992618560791,-2.4140625,-1.5768394470214844,-1.5768394470214844,5.828125,-0.023178281262516975,-0.023178281262516975,1.3125,0.8059720396995544,0.8059720396995544,-0.4609375,-1.5732574462890625,-1.5732574462890625,5.54296875,0.010999143123626709,0.010999143123626709,-0.31640625,0.8094698190689087,0.8094698190689087,-0.42578125,-1.5409764051437378,-1.5409764051437378,3.91015625,0,0,0,0,0.06001567840576172
-0.0038896501064300537,0.03653286024928093,-0.35075798630714417,0.006018912419676781,-0.015536467544734478,0.984500527381897,0.0012722961837425828,0.01832447573542595,-0.1744169145822525,1.2237366437911987,0.574857234954834,12.027215003967285,-0.03780168294906616,-0.03780168294906616,1.84765625,0.8413715958595276,0.8413715958595276,-2.1328125,-1.5575382709503174,-1.5575382709503174,5.01171875,0.04930652305483818,0.04930652305483818,-2.55859375,0.8490414619445801,0.8490414619445801,-2.5234375,-1.5768816471099854,-1.5768816471099854,6.00390625,-0.023178281262516975,-0.023178281262516975,1.13671875,0.8059298992156982,0.8059298992156982,-0.35546875,-1.5732152462005615,-1.5732152462005615,5.54296875,0.010999143123626709,0.010999143123626709,-0.56640625,0.8094698190689087,0.8094698190689087,-0.53125,-1.5409342050552368,-1.5409342050552368,4.15625,0,0,0,0,0.08004450798034668
-0.0038418746553361416,0.03658938407897949,-0.35078489780426025,-0.014328015968203545,-0.0179299209266901,0.9844976663589478,0.001300991396419704,0.01834811642765999,-0.17443042993545532,0.22112342715263367,-0.15341591835021973,11.691264152526855,-0.03780168294906616,-0.03780168294906616,1.91796875,0.8414137363433838,0.8414137363433838,-2.05859375,-1.5575804710388184,-1.5575804710388184,4.90234375,0.04930652305483818,0.04930652305483818,-2.62890625,0.8490835428237915,0.8490835428237915,-2.4140625,-1.5768394470214844,-1.5768394470214844,5.7578125,-0.023136138916015625,-0.023136138916015625,1.1015625,0.8059298992156982,0.8059298992156982,-0.2109375,-1.5732574462890625,-1.5732574462890625,5.40234375,0.010999143123626709,0.010999143123626709,-0.49609375,0.8094698190689087,0.8094698190689087,-0.28125,-1.5409342050552368,-1.5409342050552368,4.015625,0,0,0,0,0.10001516342163086
-0.0037959879264235497,0.03648892045021057,-0.3507150113582611,-0.0023499715607613325,-0.039128489792346954,0.9845046401023865,0.0013141746167093515,0.01829470694065094,-0.17439673840999603,0.8922891020774841,0.13338863849639893,11.254636764526367,-0.03780168294906616,-0.03780168294906616,1.98828125,0.8413294553756714,0.8413294553756714,-2.0234375,-1.5574119091033936,-1.5574119091033936,4.62109375,0.04934866726398468,0.04934866726398468,-2.48828125,0.8490414619445801,0.8490414619445801,-2.23828125,-1.5766708850860596,-1.5766708850860596,6.00390625,-0.023136138916015625,-0.023136138916015625,1.13671875,0.8059720396995544,0.8059720396995544,-0.17578125,-1.5732152462005615,-1.5732152462005615,5.3671875,0.010999143123626709,0.010999143123626709,-0.63671875,0.8094698190689087,0.8094698190689087,-0.56640625,-1.5408499240875244,-1.5408499240875244,3.80078125,0,0,0,0,0.12003278732299805
-0.003864720230922103,0.03637860715389252,-0.3507537245750427,-0.01176415290683508,-0.03443695604801178,0.9845022559165955,0.0012710713781416416,0.018246375024318695,-0.1744154542684555,0.641883134841919,0.14169487357139587,11.469242095947266,-0.03780168294906616,-0.03780168294906616,2.09375,0.8412873148918152,0.8412873148918152,-2.09375,-1.5572011470794678,-1.5572011470794678,4.76171875,0.04930652305483818,0.04930652305483818,-2.48828125,0.8490414619445801,0.8490414619445801,-2.2734375,-1.5764602422714233,-1.5764602422714233,5.96875,-0.023093996569514275,-0.023093996569514275,1.06640625,0.8059720396995544,0.8059720396995544,-0.49609375,-1.5731308460235596,-1.5731308460235596,5.6484375,0.010999143123626709,0.010999143123626709,-0.53125,0.8094698190689087,0.8094698190689087,-0.49609375,-1.540765643119812,-1.540765643119812,4.2265625,0,0,0,0,0.14000654220581055
-0.0038336925208568573,0.03642459958791733,-0.35068032145500183,0.009738399647176266,-0.029712405055761337,0.984508216381073,0.0012896868865936995,0.018266355618834496,-0.17437946796417236,1.5288962125778198,0.6807665824890137,10.806796073913574,-0.03780168294906616,-0.03780168294906616,2.23828125,0.8412030339241028,0.8412030339241028,-1.8828125,-1.557032585144043,-1.557032585144043,5.1875,0.04926438257098198,0.04926438257098198,-2.48828125,0.8489992618560791,0.8489992618560791,-2.4140625,-1.57633376121521,-1.57633376121521,5.93359375,-0.023093996569514275,-0.023093996569514275,1.1015625,0.8059720396995544,0.8059720396995544,-0.42578125,-1.5730888843536377,-1.5730888843536377,5.6875,0.010999143123626709,0.010999143123626709,-0.74609375,0.8094698190689087,0.8094698190689087,-0.53125,-1.5406813621520996,-1.5406813621520996,3.8359375,0,0,0,0,0.1600508689880371
-0.003843737067654729,0.036412518471479416,-0.350675493478775,-0.0028266222216188908,-0.023789646103978157,0.984508752822876,0.0012836444657295942,0.018261287361383438,-0.17437703907489777,1.184644341468811,0.23968513309955597,11.570796966552734,-0.03775954246520996,-0.03775954246520996,1.77734375,0.8411608934402466,0.8411608934402466,-2.0234375,-1.5569905042648315,-1.5569905042648315,4.7265625,0.04930652305483818,0.04930652305483818,-2.48828125,0.8489992618560791,0.8489992618560791,-2.34375,-1.57633376121521,-1.57633376121521,5.8984375,-0.023093996569514275,-0.023093996569514275,1.13671875,0.8059298992156982,0.8059298992156982,-0.0703125,-1.5730888843536377,-1.5730888843536377,5.8984375,0.010999143123626709,0.010999143123626709,-0.88671875,0.8094698190689087,0.8094698190689087,-0.7109375,-1.5406813621520996,-1.5406813621520996,4.0859375,0,0,0,0,0.18005919456481934
