R,P,Y,dR,dP,qx,qy,qz,qw,ddx,ddy,ddz,FR0 q,FR0 dq,FR0 tauEst,FR1 q,FR1 dq,FR1 tauEst,FR2 q,FR2 dq,FR2 tauEst,FL0 q,FL0 dq,FL0 tauEst,FL1 q,FL1 dq,FL1 tauEst,FL2 q,FL2 dq,FL2 tauEst,RR0 q,RR0 dq,RR0 tauEst,RR1 q,RR1 dq,RR1 tauEst,RR2 q,RR2 dq,RR2 tauEst,RL0 q,RL0 dq,RL0 tauEst,RL1 q,RL1 dq,RL1 tauEst,RL2 q,RL2 dq,RL2 tauEst,FR foot force,FL foot force,RR foot force,RL foot force,time
0.012608960270881653,0.012415536679327488,-0.8358797430992126,0.0045907264575362206,0.03052602708339691,0.91387540102005,0.008281218819320202,0.0031145119573920965,-0.4058983623981476,-2.16835355758667,-0.6237711906433105,10.228226661682129,0.007122053299099207,0.007122053299099207,2.05859375,0.7567919492721558,0.7567919492721558,0.0,-1.570265293121338,-1.570265293121338,5.15234375,-0.006068495102226734,-0.006068495102226734,-2.23828125,0.7670325040817261,0.7670325040817261,-0.10546875,-1.5789045095443726,-1.5789045095443726,4.76171875,0.09814948588609695,0.09814948588609695,1.06640625,0.7476891875267029,0.7476891875267029,0.6015625,-1.6955965757369995,-1.6955965757369995,5.79296875,-0.09844446182250977,-0.09844446182250977,-1.4921875,0.7725531458854675,0.7725531458854675,0.0,-1.6121547222137451,-1.6121547222137451,4.69140625,0,0,0,0,0.0
0.012558355927467346,0.0124315544962883,-0.8360439538955688,-0.00027296587359160185,-0.04056232050061226,0.9138422012329102,0.00826160330325365,0.0031314226798713207,-0.4059734046459198,2.6977384090423584,0.39762595295906067,10.046337127685547,0.007122053299099207,0.007122053299099207,2.2734375,0.7567076683044434,0.7567076683044434,-0.10546875,-1.570096731185913,-1.570096731185913,5.47265625,-0.006194922141730785,-0.006194922141730785,-2.09375,0.7667796611785889,0.7667796611785889,-0.10546875,-1.5788202285766602,-1.5788202285766602,4.69140625,0.09819162636995316,0.09819162636995316,1.02734375,0.7476891875267029,0.7476891875267029,0.42578125,-1.6958073377609253,-1.6958073377609253,5.47265625,-0.09836018085479736,-0.09836018085479736,-1.3828125,0.7717103362083435,0.7717103362083435,0.0703125,-1.6122812032699585,-1.6122812032699585,4.546875,0,0,0,0,0.019982576370239258
0.012579832226037979,0.012389234267175198,-0.8360109329223633,0.020160026848316193,0.0195577722042799,0.9138489961624146,0.008262776769697666,0.0031078620813786983,-0.40595823526382446,-1.6872644424438477,-0.27474555373191833,10.173888206481934,0.007164195645600557,0.007164195645600557,2.16796875,0.756834089756012,0.756834089756012,-0.0703125,-1.5701810121536255,-1.5701810121536255,5.6875,-0.006068495102226734,-0.006068495102226734,-2.1328125,0.7670325040817261,0.7670325040817261,0.0,-1.5789045095443726,-1.5789045095443726,4.51171875,0.09814948588609695,0.09814948588609695,1.171875,0.7477313280105591,0.7477313280105591,0.56640625,-1.695512294769287,-1.695512294769287,5.578125,-0.09848660230636597,-0.09848660230636597,-1.4921875,0.7721738815307617,0.7721738815307617,0.0,-1.6121547222137451,-1.6121547222137451,4.265625,0,0,0,0,0.03996872901916504
0.012595047242939472,0.012357249855995178,-0.8359985947608948,0.002462980570271611,-0.0525909885764122,0.9138515591621399,0.00826321728527546,0.0030902090948075056,-0.4059525728225708,2.5025856494903564,0.2974967360496521,9.688841819763184,0.007122053299099207,0.007122053299099207,2.203125,0.7567076683044434,0.7567076683044434,-0.31640625,-1.5701810121536255,-1.5701810121536255,5.29296875,-0.006152779795229435,-0.006152779795229435,-2.23828125,0.7666953802108765,0.7666953802108765,-0.2109375,-1.5788202285766602,-1.5788202285766602,4.90234375,0.09819162636995316,0.09819162636995316,1.02734375,0.7476891875267029,0.7476891875267029,0.31640625,-1.69597589969635,-1.69597589969635,5.4375,-0.09836018085479736,-0.09836018085479736,-1.27734375,0.7716681957244873,0.7716681957244873,-0.17578125,-1.612365484237671,-1.612365484237671,4.30078125,0,0,0,0,0.05998516082763672
0.012602568604052067,0.01235479861497879,-0.835991382598877,-0.0070197400636971,0.03354719281196594,0.9138529896736145,0.008266146294772625,0.0030875932425260544,-0.40594932436943054,-2.369889974594116,-0.7357557415962219,10.873224258422852,0.007164195645600557,0.007164195645600557,2.05859375,0.756834089756012,0.756834089756012,0.0,-1.5702232122421265,-1.5702232122421265,5.33203125,-0.0061106374487280846,-0.0061106374487280846,-2.2734375,0.7669482231140137,0.7669482231140137,-0.10546875,-1.578946590423584,-1.578946590423584,4.76171875,0.09814948588609695,0.09814948588609695,0.95703125,0.7476891875267029,0.7476891875267029,0.49609375,-1.6955965757369995,-1.6955965757369995,5.6875,-0.09840232133865356,-0.09840232133865356,-1.421875,0.7711203098297119,0.7711203098297119,-0.2109375,-1.61232328414917,-1.61232328414917,4.7265625,0,0,0,0,0.07997679710388184
0.01267479918897152,0.01231271680444479,-0.8359599709510803,-0.01073971763253212,-0.03551997244358063,0.9138592481613159,0.008290561847388744,0.0030538327991962433,-0.4059349596500397,2.7721750736236572,0.5620697140693665,9.646261215209961,0.007164195645600557,0.007164195645600557,2.30859375,0.7567076683044434,0.7567076683044434,-0.390625,-1.570265293121338,-1.570265293121338,5.2578125,-0.006152779795229435,-0.006152779795229435,-2.62890625,0.7666953802108765,0.7666953802108765,-0.17578125,-1.5788202285766602,-1.5788202285766602,4.9375,0.09819162636995316,0.09819162636995316,0.8515625,0.7476891875267029,0.7476891875267029,0.28125,-1.6960179805755615,-1.6960179805755615,5.3671875,-0.09831804037094116,-0.09831804037094116,-1.6328125,0.7706989049911499,0.7706989049911499,-0.17578125,-1.6124497652053833,-1.6124497652053833,4.44140625,0,0,0,0,0.09998035430908203
0.012738443911075592,0.01234083715826273,-0.8359109163284302,0.013526086695492268,0.013373425230383873,0.9138688445091248,0.008325274102389812,0.0030539692379534245,-0.40591269731521606,-1.4885730743408203,0.007470785640180111,10.062536239624023,0.0070799109525978565,0.0070799109525978565,2.16796875,0.7567919492721558,0.7567919492721558,-0.140625,-1.5701810121536255,-1.5701810121536255,5.3671875,-0.0061106374487280846,-0.0061106374487280846,-2.37890625,0.7669903635978699,0.7669903635978699,-0.24609375,-1.5786094665527344,-1.5786094665527344,4.76171875,0.09823376685380936,0.09823376685380936,1.06640625,0.7476891875267029,0.7476891875267029,0.390625,-1.6959336996078491,-1.6959336996078491,5.47265625,-0.09848660230636597,-0.09848660230636597,-1.703125,0.7705303430557251,0.7705303430557251,-0.03515625,-1.612365484237671,-1.612365484237671,4.37109375,0,0,0,0,0.119964599609375
0.012800526805222034,0.01231041643768549,-0.8360334038734436,0.0056146723218262196,-0.05380008742213249,0.9138438701629639,0.008347654715180397,0.0030269573908299208,-0.40596869587898254,1.0576461553573608,0.4550580084323883,10.369261741638184,0.007037768606096506,0.007037768606096506,2.34375,0.7567076683044434,0.7567076683044434,-0.31640625,-1.5704760551452637,-1.5704760551452637,5.47265625,-0.0061106374487280846,-0.0061106374487280846,-2.23828125,0.7667796611785889,0.7667796611785889,-0.24609375,-1.578946590423584,-1.578946590423584,4.83203125,0.09819162636995316,0.09819162636995316,0.921875,0.7476891875267029,0.7476891875267029,0.35546875,-1.6961865425109863,-1.6961865425109863,5.72265625,-0.09831804037094116,-0.09831804037094116,-1.421875,0.7703617811203003,0.7703617811203003,-0.0703125,-1.6125762462615967,-1.6125762462615967,4.4765625,0,0,0,0,0.13997745513916016
0.012835663743317127,0.012187893502414227,-0.836108922958374,-0.009344683960080147,-0.026958337053656578,0.9138288497924805,0.008338956162333488,0.002963524078950286,-0.40600308775901794,1.0928535461425781,-0.020770259201526642,10.631085395812988,0.0070799109525978565,0.0070799109525978565,2.16796875,0.7572976350784302,0.7572976350784302,-0.03515625,-1.5703917741775513,-1.5703917741775513,5.4375,-0.006068495102226734,-0.006068495102226734,-2.05859375,0.7672432065010071,0.7672432065010071,-0.0703125,-1.5789045095443726,-1.5789045095443726,4.62109375,0.09819162636995316,0.09819162636995316,0.921875,0.7477313280105591,0.7477313280105591,0.671875,-1.6955965757369995,-1.6955965757369995,5.828125,-0.09848660230636597,-0.09848660230636597,-1.59765625,0.7711203098297119,0.7711203098297119,0.10546875,-1.6122390031814575,-1.6122390031814575,4.7265625,0,0,0,0,0.15996742248535156
0.01289366278797388,0.012061428278684616,-0.8361586332321167,0.008742950856685638,-0.027875054627656937,0.9138190150260925,0.00833986047655344,0.0028937573079019785,-0.40602564811706543,1.6836944818496704,0.5737868547439575,10.160832405090332,0.007122053299099207,0.007122053299099207,2.09375,0.7571712136268616,0.7571712136268616,0.03515625,-1.5702232122421265,-1.5702232122421265,5.4375,-0.006068495102226734,-0.006068495102226734,-2.23828125,0.7670746445655823,0.7670746445655823,-0.0703125,-1.5787780284881592,-1.5787780284881592,4.796875,0.09819162636995316,0.09819162636995316,1.13671875,0.7477313280105591,0.7477313280105591,0.671875,-1.695554494857788,-1.695554494857788,6.00390625,-0.09848660230636597,-0.09848660230636597,-1.66796875,0.7714996337890625,0.7714996337890625,0.0703125,-1.612196922302246,-1.612196922302246,4.65625,0,0,0,0,0.17996525764465332
